,Unnamed: 0,tweet,sarcasm,sentiment,dialect,POS_FREQ,NEG_FREQ,NEU_FREQ
9606,9606,جوجل تحذر المستخدمين تحميل تطبيقات مخادعه,False,NEU,egypt,11,5,34
9607,9607,بريطانيا البلد الاوروبي الاكثر وضوحا كموقف مجازر روسيا ايران بشار الحشدالشعبي خلفهم,False,NEU,msa,32,28,152
9608,9608,انقذوا اخوكم البحث الخطا لانكم تجدوه غوغل موساد اخر زمن الق نظره تغريده,True,NEG,msa,18,17,78
9609,9609,اقدر انقلها للايميل — ادخل للارقام الاعدادات تنظيم جهات الاتصال نسخ جهه الاتصال اختر انك داير تنقلها الجوال وحدد الارقام بعدين اختار الايميل,False,NEU,msa,46,11,88
9610,9610,ماذالوالمدارسمختلطهلتفلتت القيم ابناءنا كمايتفلت البعير عقاله كفي بالله عليكم الشعارات تثير حفيظه المجتمع المسلم,False,NEG,msa,40,9,92
9611,9611,فريق روما هيقدم شكوي الاهلي بدعوي هدف الفوز بقدم لاعب احتياطي بيقولك ده لوووووووول,False,NEG,msa,36,47,197
9612,9612,تعقد اللجنه الرباعيه العربيه المعنيه بانهاء الاحتلال الاسراءيلي اجتماعا مقر الجامعه العربيه,False,NEU,msa,33,8,89
9613,9613,مافيش مقارنه السعر بس معلوماتي نسخه الهلال محذوف اجزاء ارجو انك تتاكد دهطبعا اسعار الهلال ارخص لانها دار حكوميه,False,NEU,egypt,28,16,96
9614,9614,شتاء النازحين السوريين بريشه ايوب بوهوشي,False,NEU,msa,15,18,92
9615,9615,بريطانيا تدعو الاطراف اليمنيه للتعاون المبعوث الاممي للتوصل لحل سلمي,False,NEU,msa,33,16,95
9616,9616,بوجودك انت تزداد الدراما جمالا وروعهناديننسيبنجيم,False,POS,msa,12,16,81
9617,9617,تفاءلي نابع ايماني الله يضيع اجر احسن عملاولا يوجد احسن واعظم عملا يضحي الشعب بدماءه الحفاظ وطنه وعرضه,False,POS,msa,31,21,119
9618,9618,رحمه الله المناضل العظيم مصطفي عبد الجليل اعمده الثوره الليبيه,False,NEU,msa,28,7,65
9619,9619,ينادون حسين اوباما لانه مكنهم ديار العرب دني رحيله,False,NEU,msa,14,10,64
9620,9620, ضرب اعصار ولايه كانساس الامريكيه جامعه الولايه تدمر مبني وحيد المبني مبني بحوث الاعاصير,False,NEU,msa,28,22,132
9621,9621,يقول رسول الله صلي الله وسلم يقال لقارء القران اقرا وارتق ورتل كنت ترتل الدنيا منزلتك اخر ايه تقرءها,False,POS,msa,35,15,82
9622,9622,السيسيهايصالح وهيخاصم زي شفيق قتل اتقتل,True,NEG,egypt,10,3,20
9623,9623,الاسوانيلماذا تصر الولايات المتحده استمرارها دعم مرسي للنهايه رغم قتله للمصريين وقمعه للتظاهرات,False,NEG,msa,28,9,59
9624,9624,بطني يمغصني اشبيليه الله ياخذهم,False,NEG,levant,10,4,39
9625,9625,احمد الشيخ صرح ينتظر حسم المفاوضات الزمالك لاخر لحظه السبب الحقيقي لعدم اتمام الصفقه وكيل,False,NEU,egypt,33,10,77
9626,9626,ماليش عينيه ومبحكيش,False,POS,msa,6,5,29
9627,9627,محاكمه المدنيين عسكريا مش مساله حريات ده شيء يخص العداله والحقوق العداله بيتقال حريات,False,NEG,egypt,24,8,59
9628,9628,نسمح يزج بنا حرب اخري وتدخلنا سوريا اوكرانيا الحل السلمياميركا العرب,False,NEU,msa,24,15,92
9629,9629,مايكروسوفت ويندوز تسير الطريق الصحيح نتمني تستمر تغير بدات,False,POS,msa,12,14,63
9630,9630,ايقافامدادمصربالنفطمصر تعرض فيلما ايرانيا انتجه الحرس الثوري الايراني يمجد المجرم الارهابي قاسم سليماني وش بقي,False,NEG,gulf,25,12,92
9631,9631,انا طلبت امازون تقدر ترسل امازون لسعوديه مباشره طريق البريد السعودي الحاجه لوسيط,False,NEU,msa,26,21,116
9632,9632,غردكانكفيالتسعينيات ماما دوريلي التلفزيون بدي شوف كليب نوال الزغبي الجديد اسمو الليالي ههه ذكريات,True,POS,gulf,33,21,124
9633,9633,الاسلام السلام اذ بليت الامه براع يزيد لعنه الله وعلي ناصره ورضي واعتذر بما فعل الحسين,False,NEG,msa,34,15,104
9634,9634,اردوغان معادي للاسلام يقود دوله فاجره وفاسقه,False,NEG,msa,12,12,51
9635,9635,تري انت بس ضن اليمنين الشرفا اللي صاروا كلاب ايران ايران دمرت العراق سوريا والان انتم وتكذب عليكم,True,NEG,levant,26,18,110
9636,9636,اشهد يا تاريخ اشهد يا زمن عهد النخنوخ الطفران ابراهيم البلوي صغير جده يحقق الدوري زمن,True,NEG,msa,18,13,79
9637,9637,مدارسنا مختلطه الابتداءي للحين ماذالوالمدارسمختلطه,False,NEU,gulf,18,5,45
9638,9638,موسكو نتحالف الاتحاد الاوروبي واشنطن الرياض جده,False,NEU,msa,17,17,76
9639,9639,اليسا نجوميتها يصعب الوصول اليهاااا,False,POS,msa,13,11,52
9640,9640,زلتم تحجبوننا حكومتنا تحجبون حكومتنا عنا تبا لكم,True,NEG,msa,18,18,91
9641,9641,الله الناس شاطرين يحشروك بزلاتك ✋ولاكن لاعين تبصر زلاتهم وعلي اعمالهم,False,NEG,egypt,26,14,85
9642,9642,سيذكر التاريخ الرءيس محمدمرسي قاد ودعم روادالمساجد العرص قاد ودعم روادالديسكو الخنازيرخاءنين,True,NEG,egypt,18,15,74
9643,9643,جناياتالمنيا تصدر حكما باعدام ارهابيا اخوانيا وبحبك لمده قضيه اعمال العنف بمطاي عزل الرءيس الخاءن محمدمرسي,False,NEG,msa,29,16,119
9644,9644,اليس المضحك يحاضرك احدهم الاخلاق والذوقيات يفتقر اليهما نفاق,True,NEG,msa,17,6,35
9645,9645,الاحتلال الاسراءيلي يمنعمواطنا غزه حالهغيبوبه العلاج اسباب امنيه,False,NEU,msa,28,14,99
9646,9646,احمد حلمي انا شايف شرف عظيم لاي راجل يتكرم بجايزه تحمل اسم ❤مهرجانالقاهرهالسينماءي,False,POS,egypt,32,2,41
9647,9647,شجاعه بنات مصر الثوريات تقلق نظام مبارك لكنها تزعج الجبناء فاقدي النخوه يقبلون الذل السلامه ويرفضون الثوره لكرامتهم,True,NEG,msa,38,26,149
9648,9648,صحيفهاشراقلايفميشال عون يءكد حرص لبنان تعزيز العلاقات اللبنانيه السعوديه,False,NEU,msa,24,10,74
9649,9649,كوريا تستحق الاحترام كوريا تستحق الاسلام فمن يا كرام,False,POS,msa,11,6,28
9650,9650,ستبقيحلب اثناء مناقشه الماجستير بالجامعه الاسلاميه بغزه,False,NEU,msa,19,8,76
9651,9651,ماذالوالمدارسمختلطه انا الحين المهنه ربه منزل,False,NEU,gulf,16,5,42
9652,9652,حجم الماساه ستحرك الشعور بالمسءوليه والاحساس الانساني السلطه ليظهر احدهم ويخاطب الشعب بشجاعه ومصداقيه,False,NEG,msa,37,23,139
9653,9653,قروبالمحبهوالمودهقروبفيدررللدعماللهم ابعد عني ضيقه اشعر يشغل بالي ربي ارح قلبي فكري معي,False,NEU,msa,38,26,167
9654,9654,بوابه اليمن الاخباريه تعز اشتباكات الاعنف بالاسلحه المتوسطه والمدفعيه مديريه الصلو اللهم احفظ الابرياء والمواطنين,False,NEG,msa,46,30,179
9655,9655,اليمنيه تقارير دوليه خمسه الاف مقاتلي الميليشيات الاطفال,False,NEU,msa,17,3,29
9656,9656,بساطاحمدي تندهش صادفت سوريه متثيقف مريدين عفش بضعه كليمات ومعلومات ثقافيه عمك غوغل,True,NEG,levant,15,16,83
9657,9657, مابعرف ليش بقتنع باللي عم يصير لاسمع شهاده ابوعمرالحمصي وابوعبد الله الحلبي وابومحمود المعضماني وابوعبدالرحمن الحموي,False,NEG,gulf,58,47,266
9658,9658,٥ ١٩٣٦ جمهوريات ارمينيا السوفييتيه الاشتراكيه واذربيجان الاشتراكيه وجورجيا السوفييتيه الاشتراكيه وقيرغيزستان يصبحون جزءا الاتحاد السوفيتي,False,NEU,msa,32,56,158
9659,9659,طول ماانتي جمبي بلاقيكي تملي وش السعد عليا❤️,False,POS,egypt,33,10,68
9660,9660,واني اعود اليك مثلما يعود اليتيم ملجءه الوحيد,False,POS,msa,15,12,50
9661,9661,برنامجيالمفضل اوسكار,False,POS,msa,7,5,31
9662,9662,صور تعرف الشركات الاعلي قيمه العالماقتصاد,False,NEU,msa,11,3,21
9663,9663,كاشيما انتلرز الياباني شارك بطوله انديه العالم كمستضيف بطل اسيا يسبق تحقيقها ووصل للنهاءي بانتظار مدريد,False,NEU,msa,32,19,134
9664,9664,عبد الجليل الشرنوبي كذب محمد مرسي كذب شوف كده مين اللي ليه سوابق الكذب واخلاف الوعود واحكم براحتك,False,NEG,egypt,44,35,198
9665,9665,المذيعه استقبلت السفير الاسراءيلي امبارح ليهاردوغان عضو حلف الناتو ومصاحب الصهاينه زمان عاوزاه يطلع,False,NEG,egypt,34,21,119
9666,9666,حصل البوب ستار راميعياش درع تكريمي اللجنه الطلابيه,False,NEU,msa,20,9,70
9667,9667,انا بيب الطقاقه بيونسيه عرسي شاء الله,False,POS,gulf,13,9,65
9668,9668,الشعب المصري اجمل حاجه وسط الهموم بيقدر يخلق الضحكه,False,POS,egypt,20,10,64
9669,9669,بوابه السماء الصينتقع جبال تيان منشان مقاطعه هونان الصينيهشاهد صاحبتويترفولورزالتلات,False,NEU,msa,28,23,130
9670,9670,يمممه جوو,False,NEU,gulf,2,6,18
9671,9671,الحمدالله مكنت اتهاوش علا الصلاه عشان الكوريين كنت احب جستن بيبر,False,NEU,egypt,24,12,86
9672,9672,اقراوا الكافرافيقوا يا مسلمونترجمه خطاب اوباما الاخير البيت الابيضاعزاءي الاميركيينوانا,False,NEG,msa,25,23,122
9673,9673,بالفيديو ميريام فارس تنشر صور ابنها داخل منزلها للمره الاولي,False,NEU,msa,21,13,78
9674,9674,ماوراءالخبر مستقبل اليمين المتطرف اوروبا انتخابات النمساالحلقه كامله,False,NEU,msa,28,17,108
9675,9675,السءال اللي محيني بخصوص الاعدامللجميع دي فين احكامك الناجزه بالاعدام للمخلوع مبارك وعصابته واللي الشعب,True,NEG,egypt,46,22,149
9676,9676,هاشتاق الاميره سهيلهبنلشهبمتواجد بترند لبنان,False,NEU,msa,17,11,86
9677,9677,❤❤ عشق اليسا,False,POS,msa,32,0,16
9678,9678, احب اشكركم هاي الدراما تخلي مكان بقلبي دراما نهايتها بس كوبل دودال سامسان يبقون بقلبي,False,POS,msa,32,25,171
9679,9679,الصهاينه يتابكون لذكري الهولوكوست وتناسوا بانهم ابطال الهولوكوست الفلسطيني والداعمين للهولوكوست السوري طريق خادمهم بشارالاسد,True,NEG,msa,52,50,233
9680,9680,اصدق مافي تاريخ حسنين هيكل عمله قطر وعلاقته بامير قطر,False,POS,msa,10,5,34
9681,9681,خطاب بوب ديلان الاكاديميه السويديه فوزه بنوبل ترجمه امير زكي المنصه,False,NEU,msa,24,22,128
9682,9682,سبوتنيك سوريا تتهم السعوديه باستهداف مجلس العزاء اليمن متعمد قالت الوكاله السوريه للانباء سانا,False,NEU,egypt,31,21,124
9683,9683,الاصلاحيون فرحو سحل القذافي وشجعو الناتو والطاءرات الاماراتيه والقطريه تقصف قواته والان مايدرون الشعب الليبي اللي يعاني داعش,False,NEG,msa,45,34,159
9684,9684,بيونسيه دي حلوه فاهشخ يا ديني,False,POS,egypt,7,8,41
9685,9685,تاسيسيه مين يا ابو تاسيسيه انت ناس اتقتلت تقوللي تحسيسيه يا شيخ روح انت الهي ينتقم منكم,True,NEG,egypt,15,11,64
9686,9686,هيلاري كلنتون اتفقنا الاخوان لاعلان داعش,False,NEU,msa,12,6,35
9687,9687,السيسي انتصر سوريه رغم وجود روسيا وايران واموال الخليج فكيف ضعيفا,False,NEU,msa,15,21,79
9688,9688,امانه تحاسب صوتك امانه,False,NEU,msa,4,5,27
9689,9689,عليش الفلكيين شيوخنا يقولوا انهم مشعوذين ويستعينون بالجن والعياذ بالله,False,NEG,msa,27,25,120
9690,9690,اليمنيه قاءد المنطقهالسابعه يعقد اجتماع قيادات الالويه التابعه للمنطقه,False,NEU,msa,21,7,62
9691,9691,ارتفاع رهيب لسعر صرف الدولار ليبيا دينارليبيا,False,NEU,msa,17,9,68
9692,9692,مقتل سعيد فضه اكبر مورد بلطجيه شبراالخيمه وعميل امن الدوله,False,NEU,msa,21,15,91
9693,9693,يقول ولد فمه ملعقه المفترض يحنط الملعقه العجيبه ولدت وانسته رحم امه,True,NEG,msa,24,14,73
9694,9694,الرءيس سعدالحريري سنظل قسم الشهيد جبرانتويني نبقي موحدين دفاعا وطننا,False,POS,msa,17,13,81
9695,9695,زعيم المعارضه الروسيه يدعو لرحيل بوتن عبر,False,NEU,msa,16,13,69
9696,9696,مره اشوف شركه تقول لموظفيها قدمو استقاله ونعطيكم شهرين مكافءه ايش الكرم احنا تاخيررواتببنلادن,False,NEG,msa,21,22,106
9697,9697,احمد منصور يكتب اليمين المتطرف النمسا خطي يورج هايدر النمسا جبههتحيامصر,False,NEU,msa,16,10,64
9698,9698,امراه تصنع الحب والايثار والاهتمام والعطف والحنان مءهله تصبح ام مثاليه,False,POS,msa,25,16,83
9699,9699,الشاطر اللي يورينا صورته بالجنسيه,False,NEG,msa,12,8,45
9700,9700,حبي عظيم تتناساه بس ماتنساه,False,POS,msa,5,4,35
9701,9701,ربنا اتنا الدنيا حسنه الاخره حسنه وقنا عذاب النار,False,POS,msa,13,7,55
9702,9702,اربح اكسايت ايفون اعمل فولو ريتويت شارك الهاشتاق هدايااكسايت وادخل السحب,False,NEU,msa,21,19,93
9703,9703,تعلم ساعه فخر بريطانيا ورمزها الوطني تعمل بمحرك فلسطيني عثماني مسروق,False,NEU,msa,16,13,72
9704,9704,لافروفسنضرب الارهاب سوريا كيريربما نضطر لدعم المعارضهلافروفاذا ستخسرون مالكم لاننا سندمرهاكيري تقصد امو,False,NEG,msa,25,21,121
9705,9705,كلناااالدلمانيفي حاجات تجي عشان تفرحك يومين وتحزنك سنه,False,NEG,gulf,11,6,33
9706,9706,دونالد ترامب اصله شعباوي مقضي حياته ببيت المسنين يلعب شده,True,NEG,msa,21,16,111
9707,9707,مداها لعبه سوبرماريوتاثر الناس الناديالعربي ناديالكويت,False,NEU,gulf,19,15,90
9708,9708,بالفيديو ريكي مارتن يطلب يد حبيبه السوري,False,NEU,msa,17,14,88
9709,9709,اردوغان تركيا تقف سدا الارهابيين ودول الحلفاء الناتو,False,NEU,msa,17,14,68
9710,9710,البرنامج الصوتي زاد المعاد هدي خير العباد المجلد الخامس للحاسبمحمد ابي بكر ايوب سعد شمس الدين ابن قيم الجوزيه زاد المعاد هدي خير العباد كتاب الفه ابن قيم الجوزيه خمسه مجلدات,False,NEU,msa,58,32,241
9711,9711,برود كاست تطوير الذات ارسل اشتراك واتس ابماذالوالمدارسمختلطهعشرهفايزينمعالكابتناعترفاني,False,NEU,msa,22,18,104
9712,9712,الحياهايكونوميست الاممالمتحده تحذر مشروع قانون العفو المعتدين القاصرات تركيا,False,NEU,msa,20,15,65
9713,9713,الفرح حرام الخطا لزملاءنا الانقاذيين واعلامهم امتناعهم المساهمه انقاذ وتحرير جنودنا,False,NEG,msa,20,9,50
9714,9714,جهزواسواعدكم اتي عهد التغيير اتي بي التحرير فخامه الرءييس الجنرال ميشال عون,False,NEU,msa,18,11,61
9715,9715,يسوون انا اللي اعرفه العربي ثقيل وزلابه وايمانا شايب وشايف وهرماش مقلب وفيه اصابه مزمنه,True,NEG,msa,29,31,158
9716,9716,الاخير تراه لاعب لاراح جاءحسستوني ميسي رنالدوماطيره للسماء انتمماشفتو خير مره تجيبون مهاجم يسجل,True,NEG,gulf,24,16,91
9717,9717,جستن بيبر فرع اليمن,False,NEU,msa,6,4,35
9718,9718,الجريده عاجل خادم الحرمين الشريفين يدعو الرءيس ميشال عون لزياره,False,NEU,msa,17,6,41
9719,9719,الالم محسن كبير لانه يجردنا الغرور والدعوي ميزياده,False,NEU,msa,16,11,59
9720,9720,ويندوز نسخه اسطوانه واحده بجميع اللغات ومجموعه النسخ نسخه اسطوانه واحده بصغيه ايزو,False,NEU,msa,21,31,131
9721,9721,يالهووووي الارهاب يا جدعان,True,NEG,egypt,10,14,57
9722,9722,الطبيعي تجد منافقا الممكن تجد رجل دين منافقا يفعله جمعه تخطي الحدود,True,NEG,msa,14,5,43
9723,9723,هيلاري كلينتون دونالد ترامب تاني مناظره كمان شويه نضحك حبه,True,NEG,egypt,15,13,74
9724,9724,وكيل محافظه شبوه يفتتح متنزه شبوهلاندالتحالفالعربيسنداليمن جنودالتحالفسندلليمن,False,POS,msa,34,18,116
9725,9725,رءيس الجمهوريه ميشال عون يحقق امنيه شابه باستقباله تقرير عطوي,False,POS,msa,16,15,84
9726,9726,ابغي اصادق وحده تشبه هاري بوتر بمدرستي اكبر مني تعرف تجي خاص تقولي بليز,False,NEU,gulf,20,21,127
9727,9727,سلامتكياخليفه حق ولي الامر علينا جميعا ندعوا بظهر الغيب بالشفاء العاجل اللهم البس الشيخ خليفه ثوب الصحه ولباس العافيه,False,POS,msa,52,24,168
9728,9728,عاوز اتصل بالسفارات اسالهم انزل بقي البيت لسه المخاطر الامنيه موجودهامخاطرتبقيامكيااوبامابغدادي,True,NEG,egypt,32,24,150
9729,9729,احلي فيتو اقوي حلفاء اصدقاء شرفاء روسياوالصين عاشت ايدكم ✌️✌️️ شكرا الصين شكرا روسيا سوريا استودعناكي,False,POS,msa,25,25,87
9730,9730,احا كسم ميتين الرجاله صنف عره,True,NEG,egypt,5,0,7
9731,9731,اجرام بوتن وبشار بحق الطفوله سوريا شاركو نشر هكذا مقاطع لفضح الجراءم وصمت المجتمع الدولي بحجه محاربه اﻷرهاب,True,NEG,msa,37,34,175
9732,9732,صراحه اشكر اللي اخترع برنامج اوبر ركبت سيارته تاهو اسود يجلط زينه ودي اوصل للمكان اللي ابيه زينه,False,POS,gulf,30,23,130
9733,9733,اللي عايز يتحاور يروح يتحاور اهالي الشهداء والمصابين دول رضوا عنكم ربنا هيرضوا عنكم والا فلا امل ابدا لنا جميعا,False,NEG,egypt,37,30,148
9734,9734,اولا غلب اداء المجلس اسلوب اطفاء الحراءق ومازال العمل التشريعي والرقابي الهادف لبناء نظام,False,NEG,msa,39,20,129
9735,9735,اردوغان عربي كمسلم يناصر العرب ومواقفه مشرفه حثالات العربمصرتصوتلصالحالمشروعالروسي,False,POS,msa,30,24,122
9736,9736,انا شايف وصف سمكه بتاع التباع يمشيش ميريام فارس ملكه المسرح فعلا,True,POS,egypt,14,7,54
9737,9737,انا تعبت فالنهايه ححدف التويترتومبوي,False,NEG,egypt,13,13,64
9738,9738,الدليل الكامل لجميع لغات البرمجه ومهارات الحاسب والعلوم يجب اتقانها حتي تصبح موظف جوجل邏 دليل مهم لاي تقني,False,NEU,msa,46,23,140
9739,9739,غوميز نستمتع التدريبات وجود ميسي نستمتع حينما يقدم لنا اشياء جديده,False,NEU,msa,10,11,59
9740,9740,اقل ساعه دعوه ترامب للعبادي زياره واشنطن ايران تدعو العبادي لزياره طهران سلمنينظيفاسلمكنظيف,True,NEG,msa,23,15,101
9741,9741,وزير التعليم السعودي الازمه كندا تءثر طلابنا المبتعثين العربيهعاجل طبعا خبر المشمش البترول سيدي سمو ولي العهد مبس اهم الانسان اهم العلم اهم المواطن,True,NEG,msa,54,32,210
9742,9742,حارب كلينتون طالبان وحارب بوش القاعده اوباما فحارب داعش يا تري التالي وماذا ينتظر شرقنا الاوسط,False,NEU,msa,33,30,167
9743,9743,يمني بالصور تواصل الفعاليات الحديده وصنعاء بمناسبه المولد النبوي الشريف,False,POS,msa,32,23,132
9744,9744,شكرا حضرتك دورت المعلومه واقتنعتانا لي مصلحه واكتب مايرضي ضميري والعلم الله,False,POS,egypt,25,17,83
9745,9745,بالصور بيونسيه تتالق عرضها الاخير بنيو جيرسي,False,NEU,msa,15,15,83
9746,9746,لعبه تتصدر الاب ستور قاءمه المجاني الاكثر دخلا,False,NEU,msa,15,7,53
9747,9747,سيناريو اصطناع الاخطاء التحكيميه وانها جزء اللعبه سيناريو فاشل المهنا وعصابته رفقابعقولنا ياجماعه حزن الاتحادالنهضه,True,NEG,msa,32,21,121
9748,9748,تكست لازم يعطونا اغنيه زي يسكتون,False,NEG,msa,4,6,25
9749,9749,سكوت العرب يبيد حلب فما اباد ويبيد مدن العراق ليبيا اليمن سوي الانظمه العميله الخليجحلبتبادبسكوتالعرب,False,NEG,msa,50,32,221
9750,9750,ترمب سيراقب الدول المصوته الجمعيه العموميه ذكرني برءيس الفصل يسجل الاسماء السبوره,False,NEG,msa,32,20,123
9751,9751,باراك اوباما يلتقي ليوناردو دي كابريو الشهر القادم,False,NEU,msa,18,18,94
9752,9752,حبيت الموديلات بس اهتمامهم ادق تفاصيل الفنشنق اقدر اتجاهلو•فاشن غوتشي الرياض جده الخبر الدوحه دبي,False,NEG,gulf,31,21,132
9753,9753,الصداع اجتمع التوتر اسال الله السلامه,False,NEG,msa,15,3,26
9754,9754,جستن بيبر ههههههههههههههههههههههههههههههههههههههههههههههههههه مدري تذكرتها قلت اكتبها,False,NEU,egypt,8,6,50
9755,9755,جوجل تتحدي ابل سامسونج عبر هاتفهاالذكي الجديد تكنولوجيا,False,NEU,msa,19,16,83
9756,9756,شاهرالمءمنين عالم رياضيات اردني ينضم قاءمه اهم علماء الرياضيات عالميا نفتخر بعلماءنا مبروك للاردن اﻷردن,False,POS,msa,21,8,70
9757,9757,تجاوز الحل السياسي واللجوء للحل الامني فشل للسلطه واستهتار بالدماء السلطه منع اراقه دم مصري سواء معتصما رجل امن,False,NEG,msa,43,17,106
9758,9758,المجلس العسكري يعيد انتاج مصطلحات صفوت الشريف وانس الفقي جديد المطلوب تكميم الافواه,False,NEG,msa,25,14,78
9759,9759,الاعتقالات وباء وانتشر مصر والحبس الاحتياطي فيروس يلاحق المعتقلين,False,NEG,msa,25,16,85
9760,9760,يعني مصر كافره الفاطميين,True,NEG,egypt,2,0,4
9761,9761,بالتاكيد الشيعهفيخطر اتباعهم ملاليايراناجرامباسمالاسلام عاشوراء ياحسين يازهراء اليمنالان,False,NEG,msa,24,9,80
9762,9762,الاوراقصوره وروايهوجرح كبيروالم مدفونكيف تكتبه كتاب كانحلم,False,NEU,msa,21,27,117
9763,9763,اخذ دور المذيع اعلن للناس دونالد ترامب رءيس لامريكا انسحاب هيلاري كلينتون شاهد رده الفعل,False,NEU,msa,28,13,92
9764,9764,كود خصم قووي ايهيربكوبون ايهيربكود خصم ايهيرب ايهربكود ايهرب هيررب هيربشحن مجاني,False,NEU,msa,24,37,190
9765,9765,دونالد ترامبلانك ستكونين السجن,False,NEG,msa,10,8,48
9766,9766,كليوم اضراب عمال النظافه بمطار برشلونه عمرواديب,False,NEU,msa,19,17,100
9767,9767,عندي اعتراض التويته الاحترام بداتي التويته انسان محترم يءثر المصداقيه,False,NEG,msa,14,8,49
9768,9768,يا جماعه بوكيمون ماحدا عرف يصطاده ويطعميه للجرذان,True,NEG,levant,10,11,50
9769,9769,متحدث الرءاسه التركيه التطبيع اسراءيل روسيا هام للسلام والاستقرار الاقليمي,False,NEU,msa,25,8,59
9770,9770,يقدم تطبيق تجربه مميزه لاداره المهام اليوميه بفاعليه اجهزه اندرويدنصاءحتقنيه,False,NEU,msa,17,12,78
9771,9771,انت طيب يا شاعر يا راءع,False,POS,msa,2,2,17
9772,9772,فيلم المسابقه الرسميه ميموزا مهدد بالغاء العرض اليوممهرجانالقاهرهالسينماءي,False,NEG,msa,22,10,72
9773,9773,ﻻ تحلموا بوطن سعيد فخلف مبارك مبارك جديد وخلف شهيد شهيد جديد فكلهم حسنيمبارك وكلنا خالدسعيد,True,NEG,msa,26,22,127
9774,9774,رفض ضياء رشوان قطه النظام تعديلات الدستور تجاهلت مقترحات نقابه الصحفيين انتظروا فتح قضيه قديمه لرشوان اولاده هتسكت نذيع,False,NEU,msa,24,17,92
9775,9775,القم ياوضيع حال منتخبك بدون ميسي,False,NEG,levant,11,10,57
9776,9776,ابنهالسلطان الطبيعي البدايات فاشله لاكن معقول مجتمع نص مجتمع كامل منتقدوه ساخرين غطوجهك,False,NEG,egypt,25,15,99
9777,9777,اخوي يشجع الارجنتين يتمني خسارتهم عشان ميسي مايلعب,False,NEU,gulf,7,5,36
9778,9778,البطل يهزم يخسر يهزم يياس ويغادر تترك حلمك,False,POS,msa,10,5,33
9779,9779,تقسيم العراق امرا واقعا والمساله مساله وقت حتي تبدا الدول الممزقه العراق برفع راياتها وارسال سفراءها,False,NEG,msa,28,19,100
9780,9780,بالفيديو ماجدهخيرالله مهرجانالقاهرهالسينماءي يمثل اضافه لاي فنان عالمي مصريات,False,NEG,msa,19,5,48
9781,9781,تخبءه ويكيليكس لغوغل صحيفه فوارق الالكترونيه,False,NEU,msa,17,14,63
9782,9782,الرياض جده السعوديه شاب يوافق الاعتراف بتهمه الارهاب ولايه اريزونا الامريكيه الخبر الدمام مكه,False,NEU,msa,28,20,119
9783,9783, مبدءيا عشان نتفق مافيش احلي سمك مصر عاموالله السمك نيويورك بريطانيا تركيا ماليه لازمه جنب سمكناعاش سمكنا,False,POS,egypt,22,15,99
9784,9784,واللي ماتوا بورسعيد عشان رجال قاوموا حكم عسكر كالجبال ️,False,POS,msa,22,19,90
9785,9785,غردكانكفيالتسعينياتكانت نوال الزغبي عم بيشلوها بالسياره,False,POS,levant,18,12,81
9786,9786,انا التمويل الاجنبي تماما الغريب ينتسب البعض الاسلام ويستغلون فقر الناس ويشترون اصواتهم يتبارون البذاءه اسلام,False,NEG,egypt,41,33,189
9787,9787,يتورط الناس الماساه عيوبهم وانما فضاءلهم القدر هاروكي موراكامي,False,NEG,msa,15,17,74
9788,9788,اشتباكات بالاسحله المتوسطه محيط فندق الريكسوس وقصور الضيافه بالعامصه طرابلس ليبيا,False,NEU,msa,32,22,136
9789,9789,تفعل بنغازي يشتغل يقتل يرمي الكناسه الهم صنعه النشطاء السياقه للعدادات,False,NEG,msa,20,2,43
9790,9790,الله حسيب وعودك اوهام,False,NEG,msa,10,11,48
9791,9791,ياعم صحف مدريد هتشيلك الارض شيل,False,NEU,egypt,7,0,11
9792,9792,اللهم بشر بشار اﻷسد بالنار والدمار الدنيا واﻷخره طفل سوري قصف منزلهم يبكي وينادي اخواته,False,NEG,msa,27,25,131
9793,9793,لزمتها الانسحاب الدوري هترجع قرارك ساعات البوابين اتحدث,True,NEG,msa,18,12,77
9794,9794,اردوغانحان لفتح صفحهجديدهفي العلاقات اسراءيل تركيا فلسطين غزه حماس السعوديه مصر العراق لبنان,False,NEU,msa,24,8,62
9795,9795,يوماللغهالعربيهاليومالعالميجامعهالاماماللغهالعربيههويهومواطنهلقد اسعدتنا زياره معالي مدير الجامعه وس,False,POS,egypt,36,22,117
9796,9796,عدونا صهيونا شيطان ذيل جيوش امتنا فعل السيل سابحر اكبر هشامالجخ التاشيره,True,NEG,msa,20,13,80
9797,9797,هدايا للعشاق عيد الميلاد,False,NEU,msa,8,0,12
9798,9798,تسلم الايادي يا جيش بلادي يا شعب بلادي تحريرسيناء الصهاينه الاخوان,True,POS,egypt,20,9,76
9799,9799,الروهنجيافيخطربل الانسانيه خطريخافون نصره اخوانهم المستضعفين خوفا تهمه الصاق الارهاب فيهمناموا يحين,False,NEG,msa,22,19,99
9800,9800,البابا شنوده الثالث وطنيا مخلصا ومصريا عظيما رحمه الله,False,POS,msa,20,13,73
9801,9801,ملاكككككككك تكفين شوفي حسابي قسم بالله زمان اطلبك ايفون بس تفكين امانه شوفيه بس,False,NEU,gulf,22,19,121
9802,9802,رامي عياش للشباب اضربوا حديد,False,NEU,levant,12,9,63
9803,9803,قاهر البرد والمسلحين ابو الورد يوثق اخراج المسلحين مذلولين حلب الشرقيه,False,NEG,msa,34,21,118
